601 1000 11 Curtain_385 849.69 387 822 698445 28 4 2025 21 1 2027 
1361 12 Furniture_13 375.91 242 20 7518.2 15 8 2025 11 9 2026 
1362 11 Monitor_766 460.88 411 228 105081 1 6 2024 17 4 2027 
1363 9 Juice_184 243.07 215 931 226298 4 4 2025 7 2 2027 
1364 16 Power_Supply_346 568.55 261 185 105182 13 1 2025 13 7 2027 
1365 12 Notebook_287 768.87 103 274 210670 25 9 2024 31 8 2027 
1366 14 Microphone_539 943.95 143 862 813685 6 2 2025 17 3 2027 
1367 15 Cooling_Fan_614 185.73 21 648 120353 4 3 2025 21 1 2027 
1368 14 Headphones_321 472.86 34 237 112068 29 10 2025 18 6 2028 
1369 13 Lightbulb_306 56.49 465 775 43779.8 15 11 2024 15 7 2027 
1370 7 Bed_827 281.15 382 190 53418.5 11 12 2024 22 5 2026 
1371 9 Flour_967 358.42 46 254 91038.7 10 8 2025 28 5 2027 
1372 8 Eggs_495 796.79 401 48 38245.9 16 7 2025 3 1 2027 
1373 8 Book_239 740.71 48 105 77774.6 10 3 2025 21 5 2027 
1374 10 Coffee_961 156.46 193 60 9387.6 1 8 2025 11 2 2028 
1375 13 Detergent_617 691.85 80 641 443476 9 10 2024 7 3 2027 
1376 10 Laptop_748 781.09 1 806 629559 30 12 2023 29 9 2026 
1377 12 Keyboard_905 168.12 312 513 86245.6 28 4 2025 22 11 2027 
1378 15 Cooling_Fan_838 949.58 350 645 612479 15 7 2024 1 5 2027 
1379 9 Sponge_79 81.42 184 702 57156.8 27 5 2025 27 10 2027 
1380 11 Cookies_605 337.56 149 782 263972 19 6 2025 26 9 2026 
1381 12 Suitcase_526 392.58 87 924 362744 13 9 2025 11 7 2027 
1382 11 Vinegar_380 907.61 497 562 510077 28 2 2025 23 12 2026 
1383 13 Newspaper_469 54.6 271 523 28555.8 14 12 2024 16 5 2027 
1384 11 Charger_292 702.42 181 501 351912 16 8 2024 6 5 2027 
1385 10 Butter_140 363.97 234 437 159055 29 5 2025 26 9 2026 
1386 7 SSD_839 241.28 206 504 121605 7 10 2025 11 2 2027 
1387 13 Processor_977 685.98 296 546 374545 15 6 2025 8 8 2026 
1388 12 Yoga_Mat_873 852.56 118 798 680343 2 2 2025 15 4 2027 
1389 6 Pot_14 424.19 287 884 374984 9 9 2024 13 2 2026 
1390 14 Fertilizer_377 346.46 450 123 42614.6 13 4 2025 30 12 2027 
1391 10 Bleach_471 829.53 66 330 273745 1 3 2024 26 2 2026 
1392 14 Sunglasses_835 476.63 168 927 441836 14 1 2024 5 3 2026 
1393 12 Smartphone_7 754.81 25 366 276260 25 7 2025 16 6 2027 
1394 11 Medicine_87 910.6 91 372 338743 8 10 2025 24 10 2027 
1395 9 Juice_128 302.63 87 339 102592 10 5 2024 29 10 2026 
1396 10 Butter_768 837.41 66 315 263784 19 3 2024 11 1 2026 
1397 10 Sponge_902 190.8 77 17 3243.6 6 9 2024 18 6 2026 
1398 10 Pillow_758 638.62 0 776 495569 12 8 2025 11 9 2026 
1399 12 Scissors_939 321.61 92 192 61749.1 20 5 2024 7 12 2026 
1400 7 Tea_479 141.51 466 119 16839.7 21 9 2024 10 11 2026 
1401 7 Sofa_77 789.65 405 113 89230.4 13 2 2025 24 9 2026 
1402 10 Candle_855 893.58 315 680 607634 3 3 2025 7 7 2027 
1403 17 Picture_Frame_837 814.66 389 661 538490 1 12 2024 24 1 2027 
1404 12 Yoga_Mat_148 790.93 193 239 189032 27 12 2023 10 2 2026 
1405 8 Lamp_864 738.61 24 392 289535 31 12 2023 8 12 2026 
1406 16 Garden_Tools_520 758.53 273 442 335270 28 2 2025 21 3 2026 
1407 12 Yoga_Mat_215 425.17 491 994 422619 10 3 2024 4 9 2026 
1408 10 Cereal_511 983.57 349 994 977669 10 8 2025 25 1 2028 
1409 13 Microphone_36 893.56 7 35 31274.6 16 9 2025 13 3 2027 
1410 17 Graphics_Card_606 971.71 491 166 161304 24 10 2024 19 3 2026 
1411 14 Headphones_485 999.33 132 905 904394 8 4 2024 17 11 2025 
1412 11 Vinegar_980 391.94 311 446 174805 9 11 2025 28 12 2027 
1413 11 Vitamins_48 862.29 464 150 129344 23 5 2024 21 2 2027 
1414 12 Keyboard_206 432.87 145 903 390882 2 1 2024 19 7 2026 
1415 13 Batteries_620 674.08 408 424 285810 2 7 2025 25 5 2028 
1416 10 Cheese_175 622.24 222 194 120715 5 7 2025 26 3 2028 
1417 14 Toothpaste_591 960.82 406 715 686986 29 10 2024 1 12 2025 
1418 16 Power_Supply_950 652.79 211 163 106405 5 3 2024 2 6 2026 
1419 8 Bike_862 282.21 56 688 194160 1 8 2025 5 2 2027 
1420 14 Trash_Bags_103 379.05 380 67 25396.3 17 6 2025 21 7 2026 
1421 10 Sponge_607 886.64 33 684 606462 28 4 2024 10 7 2025 
1422 7 Rug_816 379.13 332 241 91370.3 14 8 2025 2 1 2027 
1423 7 Bag_236 455.24 3 43 19575.3 27 1 2024 5 4 2026 
1424 10 Tissue_229 357.82 351 273 97684.9 2 11 2024 9 4 2027 
1425 12 Umbrella_148 919.44 125 730 671191 27 4 2024 23 2 2026 
1426 13 Chocolate_379 533.47 137 605 322749 27 6 2024 9 11 2026 
1427 8 Lamp_234 410.56 172 157 64457.9 18 2 2025 3 3 2027 
1428 13 Sprinkler_192 464.11 210 253 117420 30 3 2025 3 8 2026 
1429 8 Desk_507 52.19 253 138 7202.22 21 7 2025 29 12 2027 
1430 9 Plant_164 598.34 308 133 79579.2 20 4 2024 8 12 2025 
1431 8 Desk_760 613.59 211 378 231937 3 9 2024 17 3 2027 
1432 14 Microphone_647 934.14 160 113 105558 19 3 2024 30 1 2026 
1433 12 Backpack_598 745.43 472 408 304135 17 5 2024 14 10 2025 
1434 8 Soda_627 168.79 412 563 95028.8 9 3 2025 31 3 2027 
1435 8 Case_644 223.3 485 354 79048.2 1 3 2025 25 5 2026 
1436 7 Oil_530 995.23 426 293 291602 20 4 2025 25 9 2027 
1437 8 Game_264 504.81 2 456 230193 4 5 2024 5 11 2025 
1438 8 Oats_327 319.32 34 935 298564 24 7 2025 28 4 2028 
1439 7 Pot_612 435.67 13 521 226984 20 1 2025 28 11 2027 
1440 10 Bleach_286 576.39 370 154 88764.1 21 5 2025 26 4 2027 
1441 13 Newspaper_310 1.7 335 455 773.5 8 2 2025 26 7 2027 
1442 12 Umbrella_377 986.03 253 456 449630 13 7 2025 16 5 2027 
1443 7 SSD_507 367.55 238 917 337043 19 3 2024 27 3 2025 
1444 8 Belt_169 605.79 263 860 520979 10 5 2025 5 4 2028 
1445 13 Sprinkler_698 424.6 302 499 211875 19 3 2024 9 11 2025 
1446 8 Water_17 702.13 150 671 471129 8 8 2024 25 1 2026 
1447 9 Water_515 818.37 130 883 722621 30 7 2025 29 8 2026 
1448 7 DVD_744 406.23 141 932 378606 21 3 2025 12 3 2028 
1449 17 Running_Shoes_789 885.96 21 170 150613 10 11 2024 24 8 2027 
1450 8 Sofa_150 9.29 475 162 1504.98 7 12 2023 23 2 2026 
1451 8 Sofa_196 518.86 272 540 280184 17 11 2025 21 4 2027 
1452 13 USB_Drive_264 945.89 305 145 137154 12 11 2025 29 6 2027 
1453 9 Jeans_524 908.11 77 640 581190 29 6 2025 20 12 2027 
1454 10 Racket_924 892.82 180 501 447303 3 12 2025 4 6 2028 
1455 9 Watch_450 913.43 164 336 306912 13 12 2024 21 11 2026 
1456 9 Shoes_889 739.66 371 387 286248 8 4 2025 28 10 2027 
1457 8 Oats_959 937.89 343 233 218528 3 12 2024 22 11 2027 
1458 9 Tissue_14 546.3 427 448 244742 13 10 2024 19 3 2027 
1459 11 Speaker_404 754.47 17 240 181073 11 4 2024 5 5 2026 
1460 8 Sofa_598 691.35 488 649 448686 2 10 2024 25 1 2027 
1461 14 Hard_Drive_865 678.58 43 403 273468 17 1 2025 1 5 2026 
1462 8 Hose_953 532.83 119 134 71399.2 9 5 2024 9 9 2025 
1463 12 Backpack_112 612.03 296 265 162188 21 8 2024 11 1 2026 
1464 11 Stapler_137 608.06 322 668 406184 18 10 2024 20 2 2026 
1465 10 Charger_40 148.85 72 457 68024.4 29 10 2025 13 4 2028 
1466 8 Eggs_349 773.29 194 620 479440 16 4 2024 14 10 2026 
1467 12 Medicine_214 153.07 254 477 73014.4 31 10 2024 20 11 2025 
1468 7 Sofa_96 93.94 462 830 77970.2 28 8 2024 22 7 2026 
1469 7 RAM_129 712.24 140 757 539166 21 4 2025 24 5 2026 
1470 11 Monitor_600 498.93 68 132 65858.8 26 12 2024 6 7 2027 
1471 8 Game_899 471.52 379 864 407393 30 6 2025 6 1 2027 
1472 13 USB_Drive_738 674.33 205 525 354023 24 11 2025 25 7 2028 
1473 9 Plant_396 104.65 59 849 88847.9 31 10 2025 7 8 2028 
1474 8 Sofa_355 824.39 347 492 405600 8 4 2024 20 10 2026 
1475 11 Charger_595 528.69 247 920 486395 15 9 2024 20 8 2027 
1476 10 Yogurt_368 932.99 459 502 468361 4 4 2024 18 1 2027 
1477 8 Towel_49 117.39 227 991 116333 10 2 2024 23 12 2025 
1478 10 Sponge_263 768.68 247 795 611101 7 2 2025 1 8 2027 
1479 13 USB_Drive_123 650.11 148 820 533090 30 5 2024 24 11 2026 
1480 11 Speaker_593 12.63 486 959 12112.2 31 1 2025 1 11 2027 
1481 12 Scissors_963 981.89 319 106 104080 6 11 2025 25 9 2028 
1482 7 Pen_799 774.69 450 386 299030 22 2 2024 25 2 2026 
1483 8 Game_579 250.06 293 489 122279 6 9 2025 18 9 2026 
1484 7 Rug_331 48.22 91 489 23579.6 28 2 2025 12 9 2026 
1485 13 Processor_315 398.95 250 759 302803 18 1 2024 11 3 2025 
1486 8 Ball_576 613.36 91 39 23921 13 5 2025 18 7 2027 
1487 8 Eggs_503 317.85 48 502 159561 10 7 2024 5 9 2026 
1488 8 Glue_321 314.06 226 293 92019.6 27 7 2025 12 9 2027 
1489 14 Headphones_223 4.12 86 283 1165.96 5 1 2025 22 12 2026 
1490 11 Vinegar_236 486.47 7 285 138644 16 8 2024 6 3 2026 
1491 17 Picture_Frame_593 253.02 201 993 251249 26 2 2024 3 6 2025 
1492 10 Racket_697 663.73 153 988 655765 9 4 2025 5 7 2027 
1493 11 T-Shirt_523 95.04 440 674 64057 9 2 2025 12 10 2027 
1494 10 Sponge_878 609.72 301 657 400586 11 10 2024 19 3 2027 
1495 11 Stapler_554 346.01 422 23 7958.23 10 12 2023 29 7 2025 
1496 11 Charger_358 165.67 130 704 116632 20 3 2024 2 5 2026 
1497 9 Flour_831 409.24 355 404 165333 21 4 2025 13 11 2027 
1498 12 Backpack_183 762.08 480 747 569274 16 10 2024 4 10 2026 
1499 13 USB_Drive_342 670.62 154 677 454010 6 12 2024 21 1 2027 
1500 15 Thermometer_938 4.25 330 723 3072.75 31 1 2024 24 1 2027 
1501 8 Eggs_759 67.93 353 994 67522.4 16 11 2025 20 5 2028 
1502 11 Speaker_959 435.11 177 175 76144.2 2 2 2025 1 8 2027 
1503 7 Rug_113 496.19 12 817 405387 11 3 2024 20 3 2026 
1504 10 Puzzle_871 274.96 293 458 125932 5 12 2025 20 8 2028 
1505 15 Motherboard_841 728.49 305 441 321264 19 2 2025 31 3 2027 
1506 14 Sunglasses_102 915.47 356 120 109856 26 6 2025 9 7 2027 
1507 13 Batteries_892 867.21 33 892 773551 12 5 2025 6 3 2027 
1508 11 Stapler_516 681.04 276 983 669462 13 2 2024 28 4 2025 
1509 11 T-Shirt_582 518.08 24 800 414464 15 11 2024 4 8 2026 
1510 11 T-Shirt_445 485.09 55 645 312883 25 10 2024 15 5 2027 
1511 11 Chicken_256 791.77 455 142 112431 12 1 2025 15 12 2027 
1512 8 Hose_295 469.36 266 999 468891 3 12 2025 5 11 2027 
1513 12 Notebook_260 597.05 295 245 146277 6 4 2025 3 10 2026 
1514 11 Shampoo_883 727.25 281 25 18181.2 19 10 2024 7 2 2027 
1515 8 Sofa_237 516.39 53 679 350629 19 6 2025 23 6 2026 
1516 11 Cookies_994 87.28 193 178 15535.8 26 2 2025 3 9 2026 
1517 9 Dress_445 878 115 431 378418 3 11 2025 21 4 2028 
1518 9 Sugar_547 748.34 411 831 621871 31 5 2024 12 11 2025 
1519 8 Salt_547 759.99 276 14 10639.9 21 12 2024 22 4 2027 
1520 14 Sunglasses_353 488.23 500 822 401325 25 3 2025 12 10 2027 
1521 8 Glue_574 177.36 19 98 17381.3 15 5 2024 3 5 2026 
1522 8 Milk_144 515.02 133 951 489784 30 12 2023 17 4 2025 
1523 9 Seeds_475 488.46 258 870 424960 28 8 2025 23 1 2028 
1524 9 Juice_828 681.97 148 576 392815 18 7 2024 9 8 2025 
1525 17 Running_Shoes_123 848.06 262 698 591946 9 8 2024 10 2 2026 
1526 17 Pain_Reliever_990 308.18 389 93 28660.7 26 2 2025 24 12 2027 
1527 17 Picture_Frame_789 964.02 61 457 440557 5 2 2024 16 6 2025 
1528 12 Medicine_167 498.17 175 486 242111 26 3 2025 22 10 2026 
1529 11 Speaker_270 95.5 410 761 72675.5 25 8 2025 10 6 2028 
1530 13 Sprinkler_403 43.13 304 964 41577.3 16 5 2024 16 3 2027 
1531 15 Cooling_Fan_512 89.46 234 856 76577.8 18 11 2025 9 4 2027 
1532 11 Charger_577 335.86 290 889 298580 25 10 2025 24 11 2027 
1533 12 Suitcase_655 906.51 234 922 835802 12 9 2025 12 2 2027 
1534 10 Bleach_134 492.81 417 220 108418 10 9 2024 13 6 2026 
1535 14 Smartphone_544 137.66 24 927 127611 21 12 2023 23 10 2026 
1536 10 Candle_949 804.21 279 376 302383 18 1 2024 6 11 2025 
1537 10 Bleach_908 938.03 371 984 923022 2 10 2024 22 7 2026 
1538 17 First_Aid_Kit_148 43.15 44 725 31283.8 11 7 2025 14 7 2026 
1539 12 Sunglasses_3 62.41 404 712 44435.9 29 12 2023 22 3 2025 
1540 14 Trash_Bags_482 177.16 165 835 147929 2 11 2025 17 5 2027 
1541 9 Chips_784 153.26 226 672 102991 30 7 2025 11 2 2028 
1542 11 Notebook_89 871.73 26 295 257160 2 1 2025 4 2 2027 
1543 10 Charger_53 610.55 430 755 460965 6 5 2025 25 2 2028 
1544 13 Batteries_751 952.94 244 725 690882 18 5 2024 1 2 2027 
1545 11 Shampoo_550 481.19 397 253 121741 21 12 2023 28 11 2025 
1546 8 Nuts_457 98.22 428 690 67771.8 16 2 2025 26 7 2026 
1547 11 Chicken_172 79.91 438 278 22215 21 2 2025 26 3 2027 
1548 8 Beef_635 609.37 71 672 409497 18 9 2024 22 11 2026 
1549 14 Trash_Bags_211 357.8 440 677 242231 27 1 2024 11 11 2025 
1550 11 T-Shirt_578 351.58 39 48 16875.8 7 2 2025 18 2 2026 
1551 9 Socks_534 360.24 166 431 155263 4 4 2025 19 6 2026 
1552 8 Belt_789 414.81 146 584 242249 29 7 2025 7 9 2026 
1553 12 Notebook_180 309.42 490 123 38058.7 20 2 2024 9 10 2026 
1554 9 Chips_707 494.32 209 226 111716 12 4 2024 20 11 2025 
1555 8 Flour_41 416.01 371 390 162244 16 12 2023 26 10 2025 
1556 14 Microphone_259 255.41 271 757 193345 19 12 2024 20 12 2026 
1557 10 Jacket_523 236.37 261 755 178459 4 2 2025 18 8 2026 
1558 9 Racket_74 322.64 412 305 98405.2 31 10 2024 11 10 2027 
1559 10 Folder_466 547.66 380 108 59147.3 22 1 2025 12 8 2027 
1560 9 Dress_523 963.74 187 898 865439 19 10 2024 20 10 2025 
1561 10 Jacket_884 251.27 462 36 9045.72 15 6 2025 31 5 2027 
1562 8 Milk_474 554.6 151 993 550718 1 12 2024 10 7 2026 
1563 8 Desk_325 349.52 483 409 142954 10 12 2023 31 12 2025 
1564 7 Bed_790 836.07 395 33 27590.3 23 9 2025 24 8 2027 
1565 10 Mirror_948 851.16 269 253 215343 12 7 2025 23 12 2026 
1566 12 Mattress_107 123.3 243 855 105422 8 7 2024 27 2 2027 
1567 11 Cookies_613 296.57 340 73 21649.6 12 8 2025 7 3 2027 
1568 8 Glue_995 933.18 51 309 288353 27 4 2025 11 5 2026 
1569 10 Helmet_801 41.96 44 136 5706.56 1 10 2024 5 7 2026 
1570 10 Pencil_788 343.4 408 912 313181 2 4 2025 12 9 2027 
1571 8 Sofa_704 833.74 157 18 15007.3 6 12 2025 28 4 2028 
1572 11 Gym_Bag_920 190.47 150 558 106282 13 9 2024 2 9 2027 
1573 9 Shoes_329 600.67 3 48 28832.2 20 4 2025 3 7 2027 
1574 11 Bandage_629 473.36 247 258 122127 20 3 2025 1 11 2026 
1575 7 Hose_37 466.47 480 157 73235.8 30 11 2025 29 9 2028 
1576 9 Water_867 937.92 282 286 268245 27 4 2025 6 7 2026 
1577 12 Mattress_827 170.03 284 299 50839 14 10 2025 4 1 2027 
1578 11 Bandage_836 376.68 495 204 76842.7 22 9 2024 29 7 2027 
1579 11 Shampoo_911 607.72 103 116 70495.5 6 2 2025 20 5 2027 
1580 8 Sofa_875 702.73 53 493 346446 12 9 2024 6 3 2026 
1581 12 Yoga_Mat_749 242.88 462 298 72378.2 16 7 2025 28 7 2027 
1582 10 Folder_732 788.33 435 614 484035 6 11 2025 24 10 2027 
1583 14 Headphones_833 134.58 185 217 29203.9 11 3 2024 24 4 2026 
1584 11 Chicken_635 231.76 37 297 68832.7 11 6 2024 5 5 2027 
1585 9 Jeans_329 302.37 170 349 105527 16 9 2025 27 8 2028 
1586 10 Helmet_877 99.76 168 478 47685.3 13 8 2025 18 1 2028 
1587 8 Nuts_367 688.64 120 378 260306 3 7 2024 11 9 2026 
1588 15 Motherboard_898 134.46 460 960 129082 10 3 2025 29 6 2026 
1589 12 Processor_83 110.29 95 469 51726 28 1 2024 14 11 2026 
1590 11 Cookies_851 48.94 301 376 18401.4 24 7 2024 29 7 2026 
1591 8 Milk_485 343.31 446 199 68318.7 6 7 2024 3 1 2027 
1592 8 Book_581 588.97 225 743 437605 31 8 2025 21 7 2027 
1593 8 Sofa_852 672.55 348 638 429087 17 2 2025 10 1 2027 
1594 17 Picture_Frame_809 223.14 493 528 117818 24 11 2025 13 8 2027 
1595 10 Speaker_55 923.55 32 198 182863 20 5 2025 10 6 2027 
1596 12 Umbrella_308 595.42 171 815 485267 29 4 2024 2 8 2025 
1597 8 Ball_848 733.29 111 542 397443 6 1 2025 8 2 2026 
1598 13 Sprinkler_947 560.07 310 928 519745 25 6 2024 16 4 2027 
1599 13 Furniture_659 808.75 417 146 118078 20 12 2023 12 2 2026 
1600 6 Rubber 900 3 0 0 1 1 2026 1 1 2090 
